establishment_status,inspection_date
Pass,2023-08-16
Pass,2023-08-16
Pass,2023-08-16
Pass,2023-08-16
Pass,2023-08-16
Pass,2023-08-16
Pass,2023-11-22
Pass,2023-11-22
Pass,2023-11-22
Pass,2023-11-22
Pass,2023-11-22
Pass,2022-01-25
Pass,2022-09-06
Pass,2022-09-06
Pass,2022-10-18
Pass,2023-04-25
Pass,2023-04-25
Pass,2023-06-23
Pass,2023-10-03
Pass,2023-10-03
Pass,2022-05-05
Pass,2022-12-15
Pass,2023-11-23
Pass,2022-03-14
Pass,2022-10-18
Pass,2023-03-28
Pass,2023-08-15
Pass,2023-11-17
Pass,2022-06-29
Pass,2022-03-04
Pass,2022-09-12
Pass,2023-08-09
Pass,2023-08-09
Pass,2023-11-24
Pass,2022-09-15
Pass,2022-09-15
Pass,2022-04-25
Pass,2022-04-25
Pass,2022-04-25
Pass,2022-04-25
Pass,2022-04-25
Pass,2022-04-25
Pass,2022-05-02
Pass,2022-12-01
Pass,2022-12-01
Pass,2022-12-01
Pass,2022-12-01
Pass,2022-12-01
Pass,2022-12-05
Pass,2023-04-05
Pass,2023-04-05
Pass,2023-04-05
Pass,2023-04-05
Pass,2023-04-05
Pass,2023-04-05
Pass,2023-04-05
Pass,2023-04-12
Pass,2023-07-19
Pass,2023-07-19
Pass,2023-07-19
Pass,2023-07-19
Pass,2023-07-24
Pass,2023-12-28
Pass,2023-12-28
Pass,2023-12-29
Pass,2022-08-03
Pass,2022-06-29
Pass,2023-12-22
Pass,2022-09-16
Pass,2022-09-16
Pass,2023-02-22
Pass,2023-03-16
Pass,2023-03-16
Pass,2023-03-16
Pass,2022-09-26
Pass,2023-05-16
Pass,2023-05-16
Pass,2022-02-02
Pass,2023-01-19
Pass,2023-01-19
Pass,2023-07-27
Pass,2022-07-27
Pass,2023-01-10
Pass,2023-10-02
Pass,2022-06-20
Pass,2023-04-24
Pass,2023-08-18
Pass,2023-08-18
Pass,2023-08-18
Pass,2024-01-04
Pass,2024-01-04
Pass,2023-07-04
Pass,2023-11-07
Pass,2022-12-12
Pass,2023-06-29
Pass,2022-11-01
Pass,2023-02-15
Pass,2023-09-07
Pass,2022-04-21
Pass,2023-02-15
Pass,2023-09-07
Pass,2023-12-01
Pass,2022-11-01
Pass,2023-02-15
Pass,2023-09-07
Pass,2022-11-23
Pass,2023-04-28
Pass,2022-02-14
Pass,2023-06-21
Pass,2022-11-10
Pass,2023-03-13
Pass,2022-08-15
Pass,2022-02-17
Pass,2023-03-06
Pass,2022-07-18
Pass,2022-12-08
Pass,2023-05-11
Pass,2023-10-30
Pass,2022-08-18
Pass,2023-02-09
Pass,2023-09-15
Pass,2023-06-13
Pass,NA
Pass,2022-05-12
Pass,2022-05-12
Pass,2023-04-19
Pass,2023-04-19
Pass,2023-04-19
Pass,2023-05-04
Pass,2022-09-26
Pass,2022-11-23
Pass,2023-06-19
Pass,2023-11-15
Pass,2022-03-03
Pass,2023-10-26
Pass,2023-02-10
Pass,2023-05-23
Pass,2023-10-10
Pass,2023-01-17
Pass,2023-05-29
Pass,2023-05-29
Pass,2023-05-29
Pass,2023-05-29
Pass,2023-05-30
Pass,2023-09-11
Pass,2022-01-28
Pass,2022-12-07
Pass,2022-01-28
Pass,2022-12-07
Pass,NA
Pass,2022-08-15
Pass,2022-09-15
Pass,2022-11-03
Pass,2022-11-03
Pass,2023-05-01
Pass,2022-10-28
Pass,2023-01-24
Pass,2022-10-27
Pass,2023-02-16
Pass,2023-10-24
Pass,2023-03-30
Pass,2023-03-30
Pass,2023-04-04
Pass,2023-11-29
Pass,2023-11-21
Pass,2022-04-25
Pass,2022-04-25
Pass,2023-06-30
Pass,2023-06-30
Pass,2023-06-30
Pass,2023-11-21
Pass,2023-09-13
Pass,2023-09-20
Pass,2022-09-20
Pass,2022-11-16
Pass,2023-03-14
Pass,2023-12-12
Pass,2023-02-27
Pass,2023-05-11
Pass,2023-05-11
Pass,2023-05-11
Pass,2023-05-11
Pass,2023-05-11
Pass,2023-05-11
Pass,2023-05-12
Pass,2023-10-03
Pass,2023-10-17
Pass,2023-10-17
Pass,2023-10-17
Pass,2023-10-17
Pass,2023-10-17
Pass,2023-08-14
Pass,2022-04-01
Pass,2023-11-16
Pass,2023-07-11
Pass,2023-07-11
Pass,2023-07-11
Pass,2023-12-27
Pass,2023-12-27
Pass,2023-12-27
Pass,2023-12-27
Pass,2023-12-29
Pass,2022-08-09
Pass,2022-08-09
Pass,2022-08-09
Pass,2022-12-06
Pass,2022-12-06
Pass,2022-12-08
Pass,2023-04-06
Pass,2023-11-02
Pass,2022-06-28
Pass,2023-08-18
Pass,2022-08-19
Pass,2022-02-17
Pass,2023-01-05
Pass,2023-05-08
Pass,2023-08-30
Pass,2022-07-12
Pass,2022-07-12
Pass,2023-04-25
Pass,2023-04-25
Pass,2023-04-25
Pass,2023-11-16
Pass,2022-04-11
Pass,2022-08-04
Pass,2023-03-21
Pass,2023-03-21
Pass,2023-03-21
Pass,2023-03-21
Pass,2023-03-21
Pass,2023-06-14
Pass,2023-11-08
Pass,2023-11-08
Pass,2023-11-08
Pass,2022-07-12
Pass,2022-07-12
Pass,2023-04-06
Pass,2023-04-06
Pass,2023-04-06
Pass,2023-04-06
Pass,2023-04-06
Pass,2023-04-06
Pass,2023-04-06
Pass,2023-04-06
Pass,2023-05-01
Pass,2023-08-11
Pass,2023-08-11
Pass,2023-08-11
Pass,2023-08-11
Pass,2023-09-05
Pass,2023-11-27
Pass,2023-11-27
Pass,2023-11-27
Pass,2023-11-27
Pass,2023-11-27
Pass,2023-11-27
Pass,2023-11-27
Pass,2023-11-27
Pass,2023-12-15
Pass,2022-08-26
Pass,2023-12-29
Pass,2022-06-30
Pass,2023-03-23
Pass,2023-09-01
Pass,2022-08-10
Pass,2022-08-10
Pass,2022-08-10
Pass,2023-05-23
Pass,2023-05-23
Pass,2023-12-12
Pass,2022-08-03
Pass,2023-03-14
Pass,2023-11-30
Pass,2022-08-12
Pass,2022-05-10
Pass,2023-04-06
Pass,2023-04-06
Pass,2023-07-11
Pass,2023-08-18
Pass,2022-11-04
Pass,2022-08-19
Pass,2023-08-18
Pass,2022-06-15
Pass,2022-06-15
Pass,2022-06-15
Pass,2023-03-30
Pass,2023-11-07
Pass,2023-11-07
Pass,2022-07-12
Pass,2022-07-12
Pass,2022-07-12
Pass,2022-07-12
Pass,2022-10-31
Pass,2022-10-31
Pass,2023-01-23
Pass,2023-01-23
Pass,2023-05-04
Pass,2023-10-05
Pass,2022-03-25
Pass,2022-03-25
Pass,2022-07-14
Pass,2022-07-14
Pass,2023-01-12
Pass,2023-01-12
Pass,2023-06-05
Pass,2023-11-24
Pass,2022-10-31
Pass,2022-03-29
Pass,2022-11-09
Pass,2023-02-07
Pass,2023-05-12
Pass,2023-09-08
Pass,2024-01-10
Pass,2022-03-29
Pass,2022-11-09
Pass,2023-02-07
Pass,2023-05-12
Pass,2023-09-08
Pass,2024-01-10
Pass,2022-03-18
Pass,2023-03-29
Pass,2023-03-29
Pass,2023-08-30
Pass,2023-11-08
Pass,2022-05-27
Pass,2023-01-31
Pass,2023-07-07
Pass,2023-01-20
Pass,2023-01-20
Pass,2023-06-22
Pass,2023-06-22
Pass,2023-12-08
Pass,2022-08-08
Pass,2023-02-10
Pass,2023-08-04
Pass,2023-08-02
Pass,2023-10-17
Pass,2023-05-09
Pass,2023-08-15
Pass,2023-10-26
Pass,2023-10-26
Pass,2023-10-26
Pass,2023-10-26
Pass,2023-10-26
Pass,2023-10-26
Pass,2023-10-26
Pass,2023-10-26
Pass,2023-10-26
Pass,2023-10-26
Pass,2023-10-26
Pass,2023-10-26
Pass,2023-10-31
Pass,2023-12-11
Pass,2022-12-07
Pass,2023-05-12
Pass,2023-10-24
Pass,2022-07-04
Pass,2023-02-02
Pass,2022-04-20
Pass,2022-04-20
Pass,2022-06-09
Pass,2022-06-09
Pass,2022-06-09
Pass,2022-06-09
Pass,2023-01-26
Pass,2023-01-26
Pass,2023-05-10
Pass,2023-05-10
Pass,2023-05-10
Pass,2023-05-10
Pass,2023-05-10
Pass,2023-05-10
Pass,2023-05-10
Pass,2023-05-10
Pass,2023-05-10
Pass,2023-05-10
Pass,2023-05-10
Pass,2023-05-17
Pass,2023-09-12
Pass,2023-09-12
Pass,2023-09-12
Pass,2023-09-12
Pass,2023-09-13
Pass,2024-01-04
Pass,2024-01-04
Conditional Pass,2024-01-17
Pass,2022-10-31
Pass,2023-03-03
Pass,2023-08-29
Pass,2023-10-31
Pass,2023-10-31
Pass,2023-10-31
Pass,2023-10-31
Pass,2022-07-27
Pass,2023-04-11
Pass,2023-04-11
Pass,2023-04-11
Pass,2023-04-11
Pass,2023-11-23
Pass,2023-11-23
Pass,2023-11-23
Pass,2023-11-23
Pass,2023-11-23
Pass,2022-03-28
Pass,2022-03-28
Pass,2023-01-16
Pass,2023-01-16
Pass,2023-01-16
Pass,2023-01-16
Pass,2023-05-03
Pass,2023-05-03
Pass,2023-05-03
Pass,2023-10-03
Pass,2023-10-03
Pass,2024-01-10
Pass,2022-02-16
Pass,2023-05-01
Pass,2023-05-01
Pass,2023-05-01
Pass,2023-12-11
Pass,2023-12-11
Pass,2023-12-11
Pass,2023-12-11
Pass,2022-06-22
Pass,2023-02-16
Pass,2023-02-16
Pass,2023-02-16
Pass,2023-02-16
Pass,2023-02-21
Pass,2023-06-12
Pass,2023-06-12
Pass,2023-11-10
Pass,2023-11-10
Pass,2022-10-11
Pass,2023-04-17
Pass,2023-07-20
Pass,2024-01-18
Pass,2022-07-20
Pass,2023-04-11
Pass,2023-04-11
Pass,2023-04-11
Pass,2023-04-11
Pass,2023-06-21
Pass,2023-12-29
Pass,2023-12-29
Pass,2022-10-04
Pass,2023-03-03
Pass,2023-03-03
Pass,2023-03-03
Pass,2023-03-03
Pass,2022-10-31
Pass,2022-06-03
Pass,2023-01-23
Pass,2023-01-23
Pass,2023-01-23
Pass,2023-05-25
Pass,2023-09-15
Pass,2022-12-01
Pass,2023-03-09
Pass,2022-08-09
Pass,2022-08-09
Pass,2022-12-01
Pass,2023-03-09
Pass,2023-05-30
Pass,2023-09-25
Pass,2024-01-10
Pass,2023-06-02
Pass,2023-12-07
Pass,2022-06-15
Pass,2023-06-13
Pass,2023-10-18
Pass,2023-04-20
Pass,2023-11-13
Pass,2023-11-13
Pass,2022-06-29
Pass,2023-05-01
Pass,2023-10-18
Pass,2022-07-21
Pass,2023-02-01
Pass,2023-07-13
Pass,2024-01-22
Pass,2022-07-21
Pass,2023-02-01
Pass,2023-07-13
Pass,2024-01-22
Pass,2022-07-21
Pass,2024-01-22
Pass,2022-07-21
Pass,2023-02-01
Pass,2023-07-13
Pass,2024-01-22
Pass,2022-07-21
Pass,2023-02-01
Pass,2023-07-14
Pass,2024-01-22
Pass,2022-06-29
Pass,2023-05-01
Pass,2023-05-01
Pass,2023-10-18
Pass,2023-10-18
Pass,2023-10-18
Pass,2022-06-29
Pass,2023-10-18
Pass,2022-07-19
Pass,2023-11-13
Pass,2023-11-13
Pass,2022-09-22
Pass,2023-07-28
Pass,2022-11-23
Pass,2022-11-16
Pass,2023-07-28
Pass,2023-07-28
Pass,2023-07-28
Pass,2023-07-28
Pass,2023-07-28
Pass,2023-07-28
Pass,2023-07-28
Pass,2023-07-28
Pass,2023-07-31
Pass,2022-02-02
Pass,2022-12-22
Pass,2023-03-20
Pass,2023-10-19
Pass,2023-07-07
Pass,2023-07-07
Pass,2023-07-07
Pass,2023-07-07
Pass,2023-07-07
Pass,2023-07-11
Pass,2023-10-18
Pass,2022-11-08
Pass,2023-03-24
Pass,NA
Pass,2023-04-25
Pass,2023-06-27
Pass,2023-06-27
Pass,2023-09-20
Pass,2022-11-25
Pass,2022-04-13
Pass,2023-02-14
Pass,2023-07-10
Pass,2023-07-10
Pass,2023-07-10
Pass,2023-07-10
Pass,2023-07-10
Pass,2022-04-29
Pass,2023-02-24
Pass,2023-05-12
Pass,2023-09-14
Pass,2024-01-02
Pass,2022-03-04
Pass,2023-03-31
Pass,2023-12-05
Pass,2022-11-24
Pass,2023-05-31
Pass,2022-10-14
Pass,2023-10-17
Pass,2022-04-11
Pass,2022-04-11
Pass,2022-08-15
Pass,2022-12-28
Pass,2023-04-19
Pass,2023-08-02
Pass,2023-08-02
Pass,2023-11-02
Pass,2022-02-28
Pass,2023-02-23
Pass,2023-08-16
Pass,2022-03-30
Pass,2023-07-17
Pass,2023-11-20
Pass,NA
Pass,2022-06-23
Pass,2023-04-27
Pass,2023-11-06
Pass,2022-10-03
Pass,2023-05-18
Pass,2023-11-16
Pass,2022-04-27
Pass,2023-05-18
Pass,2022-09-06
Pass,2022-09-06
Pass,2023-04-18
Pass,2023-08-02
Pass,2022-07-15
Pass,2022-08-22
Pass,2022-12-19
Pass,2022-12-19
Pass,2022-12-19
Pass,2022-12-19
Pass,2023-04-18
Pass,2023-08-17
Pass,2022-07-25
Pass,2022-07-25
Pass,2022-07-25
Pass,2022-07-25
Pass,2022-08-18
Pass,2023-05-18
Pass,2022-09-19
Pass,2022-09-19
Pass,2023-04-20
Pass,2023-04-20
Pass,2023-04-20
Pass,2023-04-20
Pass,2023-04-20
Pass,2023-04-20
Pass,2023-04-20
Pass,2023-04-25
Pass,2023-09-28
Pass,2024-01-04
Pass,2022-10-03
Pass,2022-10-03
Pass,2022-10-03
Pass,2023-01-31
Pass,2023-01-31
Pass,2023-01-31
Pass,2023-01-31
Pass,2023-06-16
Pass,2022-10-19
Pass,2022-10-19
Pass,2022-10-19
Pass,2023-03-23
Pass,2023-07-12
Pass,2023-12-15
Pass,2023-11-03
Pass,2023-11-03
Pass,2023-11-03
Pass,2023-11-13
Pass,2022-08-18
Pass,2023-02-28
Pass,2023-02-02
Pass,2023-02-02
Pass,2023-02-02
Pass,2023-07-21
Pass,2023-07-21
Pass,2023-03-15
Pass,2022-09-01
Pass,2023-08-18
Pass,2022-12-05
Pass,2022-12-05
Pass,2022-12-05
Pass,2022-12-05
Pass,2022-12-05
Pass,2022-12-05
Pass,2022-12-05
Pass,2022-12-05
Pass,2022-12-05
Pass,2022-12-05
Pass,2022-12-15
Pass,2023-04-03
Pass,2023-07-20
Pass,2022-11-07
Pass,2023-03-20
Pass,2023-08-30
Pass,2022-06-17
Pass,2023-10-31
Pass,2022-12-22
Pass,2022-06-02
Pass,2022-06-02
Pass,2022-06-02
Pass,2022-06-02
Pass,2022-06-02
Pass,2022-06-02
Pass,2022-06-02
Pass,2022-06-02
Pass,2022-06-02
Pass,2022-06-21
Pass,2022-07-15
Pass,2022-07-15
Pass,2022-07-15
Pass,2022-08-08
Pass,2023-01-19
Pass,2023-01-19
Pass,2023-08-24
Pass,2023-10-10
Pass,2023-10-10
Pass,2023-10-10
Pass,2023-10-10
Pass,2023-10-10
Pass,2023-10-10
Pass,2023-10-10
Pass,2023-10-10
Pass,2023-10-19
Pass,2023-10-19
Pass,2023-04-27
Pass,2023-08-17
Pass,2023-08-17
Pass,2023-12-27
Pass,2023-12-27
Pass,2023-12-27
Pass,2023-08-03
Pass,2023-08-03
Pass,2022-02-10
Pass,2023-04-18
Pass,2023-11-02
Pass,2023-01-30
Pass,2023-02-07
Pass,2023-06-06
Pass,2023-10-17
Pass,2022-11-14
Pass,2023-06-19
Pass,2023-10-12
Pass,2022-08-02
Pass,2022-02-08
Pass,2022-09-15
Pass,2023-03-17
Pass,2023-03-17
Pass,2023-06-01
Pass,2023-09-15
Pass,2024-01-10
Pass,2022-05-16
Pass,2022-05-16
Pass,2022-05-16
Pass,2022-05-16
Pass,2022-05-16
Pass,2022-05-16
Pass,2022-05-26
Pass,2022-11-15
Pass,2022-11-15
Pass,2022-11-18
Pass,2023-04-12
Pass,2023-04-12
Pass,2023-04-12
Pass,2023-04-12
Pass,2023-04-12
Pass,2023-08-17
Pass,2023-08-17
Pass,2023-09-18
Pass,2023-09-18
Pass,2023-09-27
Pass,2023-09-27
Pass,2023-11-15
Pass,2022-07-07
Pass,2022-07-07
Pass,2022-07-07
Pass,2023-02-16
Pass,2023-02-16
Pass,2023-02-16
Pass,2023-08-16
Pass,2023-08-16
Pass,2023-08-16
Pass,2023-08-16
Pass,2023-08-16
Pass,2023-08-16
Pass,2023-09-07
Pass,2023-12-21
Pass,2023-12-21
Pass,2023-12-21
Pass,2023-05-09
Pass,2023-10-03
Pass,2022-05-05
Pass,2023-02-07
Pass,2022-08-11
Pass,2023-04-06
Pass,2022-03-17
Pass,2023-02-14
Pass,2023-07-05
Pass,2022-03-17
Pass,2023-06-15
Pass,2023-06-15
Pass,2023-03-06
Pass,2023-05-26
Pass,2023-07-28
Pass,2023-07-28
Pass,2023-07-28
Pass,2023-07-28
Pass,2023-07-31
Pass,2023-12-01
Pass,2023-04-20
Pass,2023-04-20
Pass,2023-04-20
Pass,2023-04-20
Pass,2023-06-21
Pass,2023-09-27
Pass,2023-08-10
Pass,2022-05-10
Pass,2023-11-02
Pass,2024-01-03
Pass,2022-05-26
Pass,2022-05-26
Pass,2023-08-03
Pass,2023-08-03
Pass,2023-08-03
Pass,2023-08-03
Pass,2023-08-03
Pass,2023-08-03
Pass,2023-08-03
Pass,2023-08-24
Pass,2022-07-20
Pass,2022-07-20
Pass,2022-07-20
Pass,2023-05-18
Pass,2023-05-18
Pass,2023-05-18
Pass,2023-05-18
Pass,2023-05-23
Pass,2023-10-17
Pass,2023-10-17
Pass,2023-10-17
Pass,2022-08-19
Pass,2023-08-18
Pass,2023-04-06
Pass,2023-04-06
Pass,2023-04-06
Pass,2023-04-06
Pass,2022-02-03
Pass,2022-02-03
Pass,2022-11-21
Pass,2022-11-21
Pass,2022-11-21
Pass,2022-11-21
Pass,2022-11-23
Pass,2023-01-04
Pass,2023-05-11
Pass,2023-05-11
Pass,2023-05-11
Pass,2023-05-11
Pass,2023-12-11
Pass,2023-12-11
Pass,2023-12-11
Pass,2023-12-11
Pass,2022-05-31
Pass,2023-06-26
Pass,2023-11-03
Pass,2023-11-03
Pass,2023-11-08
Pass,2024-01-12
Pass,2024-01-12
Pass,2024-01-12
Pass,2024-01-12
Pass,2024-01-12
Pass,2024-01-12
Pass,2022-06-15
Pass,2023-01-05
Pass,2023-01-05
Pass,2023-01-05
Pass,2023-08-02
Pass,2022-09-15
Pass,2023-04-14
Pass,2023-08-12
Pass,2022-07-05
Pass,2023-03-22
Pass,2023-07-19
Pass,2022-09-21
Pass,2023-04-11
Pass,2023-04-11
Pass,2023-04-11
Pass,2023-04-11
Pass,2023-08-15
Pass,2023-08-15
Pass,2023-08-15
Pass,2023-08-15
Pass,2023-08-15
Pass,2022-12-02
Pass,2022-04-04
Pass,2023-01-13
Pass,2023-01-13
Pass,2023-07-13
Pass,2024-01-16
Pass,2023-01-23
Pass,2022-09-09
Pass,2023-08-03
Pass,2022-10-28
Pass,2023-03-16
Pass,2023-09-27
Pass,2022-04-01
Pass,2023-05-11
Pass,2022-11-15
Pass,2023-05-10
Pass,2022-08-04
Pass,2022-08-04
Pass,2022-08-04
Pass,2022-08-04
Pass,2022-08-04
Pass,2023-01-27
Pass,2023-08-28
Pass,2023-12-27
Pass,2023-12-27
Pass,2022-05-25
Pass,2023-04-24
Pass,2023-04-24
Pass,2022-03-29
Pass,2023-03-21
Pass,2023-12-11
Pass,2022-03-10
Pass,2023-01-24
Pass,2023-07-25
Pass,2022-02-08
Pass,2023-04-13
Pass,2023-08-10
Pass,2023-02-01
Pass,2023-07-07
Pass,2022-07-08
Pass,2022-07-08
Pass,2023-03-24
Pass,2023-08-25
Pass,2023-12-06
Pass,2023-03-13
Pass,2022-03-11
Pass,2023-03-09
Pass,2023-03-09
Pass,2023-08-30
Pass,2023-03-09
Pass,NA
Pass,2022-11-04
Pass,2022-05-31
Pass,2023-02-06
Pass,2023-05-08
Pass,2023-09-08
Pass,2024-01-10
Pass,2023-03-28
Pass,2023-03-29
Pass,2023-05-09
Pass,2023-05-09
Pass,2023-05-15
Pass,2023-05-26
Pass,2023-10-03
Pass,2022-06-08
Pass,2023-04-20
Pass,2023-04-20
Pass,2023-04-20
Pass,2023-04-20
Pass,2023-04-20
Pass,2023-07-13
Pass,2023-07-13
Pass,2022-10-28
Pass,2022-03-01
Pass,2022-11-08
Pass,2022-11-08
Pass,2022-11-08
Pass,2023-02-14
Pass,2023-02-14
Pass,2023-07-26
Pass,2022-11-08
Pass,2023-11-03
Pass,2022-04-05
Pass,2022-05-17
Pass,2022-12-13
Pass,2023-02-13
Pass,2023-05-10
Pass,2023-06-06
Pass,2023-09-12
Pass,2023-12-22
Pass,2022-05-31
Pass,2022-05-31
Pass,2022-05-31
Pass,2022-08-03
Pass,2022-12-22
Pass,2023-04-06
Pass,2023-04-06
Pass,2023-04-06
Pass,2023-04-06
Pass,2023-04-06
Pass,2023-04-12
Pass,2023-07-28
Pass,2023-07-28
Pass,2023-07-28
Pass,2023-07-28
Pass,2023-07-28
Pass,2023-10-27
Pass,2023-10-27
Pass,2023-10-27
Pass,2023-10-31
Pass,2022-05-26
Pass,2023-01-19
Pass,2023-01-19
Pass,2023-01-19
Pass,2023-01-19
Pass,2023-01-19
Pass,2023-01-19
Pass,2023-11-08
Pass,2022-10-21
Pass,2023-06-29
Pass,2023-10-04
Pass,2022-10-14
Pass,2023-04-12
Pass,2022-04-20
Pass,2023-10-31
Pass,2023-01-18
Pass,2023-10-25
Pass,2022-04-01
Pass,2023-06-21
Pass,2022-12-12
Pass,2022-05-27
Pass,2022-05-27
Pass,2022-05-27
Pass,2023-03-21
Pass,2023-06-27
Pass,2023-11-16
Pass,2023-11-16
Pass,2022-07-13
Pass,2023-07-21
Pass,2022-08-25
Pass,2023-05-01
Pass,2023-07-18
Pass,2022-12-01
Pass,2023-05-10
Pass,2022-10-31
Pass,2023-05-05
Pass,2023-11-07
Pass,2022-11-24
Pass,2023-05-02
Pass,2023-10-12
Pass,2022-08-26
Pass,2023-05-25
Pass,2022-05-30
Pass,2022-05-30
Pass,2022-05-30
Pass,2022-05-30
Pass,2022-05-30
Pass,2022-05-30
Pass,2022-05-30
Pass,2022-05-31
Pass,2022-12-28
Pass,2022-12-28
Pass,2022-12-28
Pass,2022-12-28
Pass,2023-01-05
Pass,2023-07-11
Pass,2023-07-11
Pass,2023-10-23
Pass,2023-10-23
Pass,2022-11-02
Pass,2023-10-23
Pass,2023-10-23
Pass,2022-05-10
Pass,2023-01-05
Pass,2023-01-05
Pass,2023-01-05
Pass,2023-01-09
Pass,2023-09-15
Pass,2023-01-24
Pass,2023-06-14
Pass,2023-09-27
Pass,2022-07-07
Pass,2022-07-07
Pass,2022-07-07
Pass,2023-04-12
Pass,2023-04-12
Pass,2023-04-12
Pass,2023-08-22
Pass,2023-08-22
Pass,2023-08-22
Pass,2023-12-06
Pass,2023-12-06
Pass,2023-12-06
Pass,2022-08-09
Pass,2023-03-16
Pass,2023-07-25
Pass,2023-07-25
Pass,2023-07-25
Pass,2023-06-19
Pass,2022-10-17
Pass,2022-09-22
Pass,2022-07-22
Pass,2023-07-21
Pass,2022-11-16
Pass,2023-05-30
Pass,2022-07-27
Pass,2022-07-27
Pass,2022-07-27
Pass,2022-07-27
Pass,2023-03-16
Pass,2023-03-16
Pass,2023-08-21
Pass,2022-08-10
Pass,2023-03-09
Pass,2023-09-11
Pass,2022-02-15
Pass,2022-10-13
Pass,2022-12-29
Pass,2022-07-28
Pass,2023-08-11
Pass,2023-08-11
Pass,2022-08-12
Pass,2022-10-13
Pass,2022-11-04
Pass,2022-03-01
Pass,2023-05-31
Pass,2022-08-30
Pass,2023-08-03
Pass,2022-08-17
Pass,2023-04-28
Pass,2022-09-13
Pass,2022-10-06
Pass,2022-11-09
Pass,2022-10-06
Pass,2023-06-09
Pass,2022-06-30
Pass,2023-04-28
Pass,2022-11-30
Pass,2022-12-29
Pass,2022-09-29
Pass,2022-12-16
Pass,2022-10-11
Pass,2022-08-17
Pass,2022-05-30
Pass,2022-05-30
Pass,2023-10-20
Pass,2022-11-14
Pass,2022-11-14
Pass,2023-03-22
Pass,2022-08-30
Pass,2022-08-22
Pass,2022-11-17
Pass,2022-12-19
Pass,2022-08-17
Pass,2023-06-23
Pass,2022-11-22
Pass,2022-07-08
Pass,2022-08-04
Pass,2022-12-28
Pass,2022-02-16
Pass,2022-08-23
Pass,2023-11-06
Pass,2022-12-28
Pass,2022-02-09
Pass,2023-01-12
Pass,2022-10-18
Pass,2022-02-17
Pass,2022-07-22
Pass,2023-01-04
Pass,2022-09-20
Pass,2022-08-11
Pass,2022-10-14
Pass,2022-12-21
Pass,2022-07-22
Pass,2022-11-21
Pass,2023-12-11
Pass,2022-09-27
Pass,2024-01-02
Pass,2022-03-29
Pass,2024-01-09
Pass,2022-10-21
Pass,2023-01-27
Pass,2022-10-31
Pass,2022-12-28
Pass,2022-08-08
Pass,2023-03-01
Pass,2022-12-14
Pass,2022-08-24
Pass,2022-11-02
Pass,2022-10-19
Pass,2022-04-04
Pass,2022-04-04
Pass,2022-04-04
Pass,2022-04-04
Pass,2022-04-07
Pass,2022-06-14
Pass,2022-06-14
Pass,2022-06-14
Pass,2022-06-14
Pass,2022-06-14
Pass,2022-06-14
Pass,2022-10-19
Pass,2022-10-19
Pass,2022-10-19
Pass,2022-10-25
Pass,2023-02-14
Pass,2023-08-16
Pass,2022-08-30
Pass,NA
Pass,2022-11-18
Pass,2022-10-19
Pass,2022-07-04
Pass,2023-09-13
Pass,2022-08-22
Pass,2022-08-17
Pass,2023-11-08
Pass,2023-03-21
Pass,2022-06-09
Pass,2022-08-19
Pass,2022-06-14
Pass,2023-07-06
Pass,2022-06-17
Pass,2023-02-07
Pass,2022-06-28
Pass,2023-11-08
Pass,2022-07-27
Pass,2022-08-12
Pass,2022-08-15
Pass,2022-10-13
Pass,2023-12-05
Pass,2022-10-20
Pass,2023-10-11
Pass,2022-10-21
Pass,2022-10-28
Pass,2022-11-03
Pass,2022-12-16
Pass,2022-12-30
Pass,2023-07-18
Pass,2023-09-01
Pass,2023-09-13
Pass,2022-10-31
Pass,2022-11-25
Pass,2023-05-17
Pass,2023-03-09
Pass,2023-07-12
Pass,2023-11-20
Pass,2023-11-20
Pass,2022-08-04
Pass,2022-06-27
Pass,2022-11-15
Pass,2023-02-16
Pass,2023-02-16
Pass,2023-05-05
Pass,2023-09-29
Pass,2024-01-19
Pass,2022-11-15
Pass,2023-04-18
Pass,2023-09-07
Pass,2022-04-08
Pass,2023-03-21
Pass,2023-10-25
Pass,2022-06-24
Pass,2022-08-02
Pass,2023-05-04
Pass,2024-01-12
Pass,2022-05-12
Pass,2022-11-15
Pass,2023-03-29
Pass,2023-03-29
Pass,2023-07-17
Pass,2022-03-29
Pass,2022-12-13
Pass,2023-04-28
Pass,2023-07-19
Pass,2022-04-28
Pass,2022-12-15
Pass,2023-03-07
Pass,2023-03-07
Pass,2022-04-08
Pass,2022-11-14
Pass,2023-04-20
Pass,2022-07-25
Pass,2023-02-03
Pass,2023-07-14
Pass,2023-07-14
Pass,2024-01-19
Pass,2022-05-30
Pass,2023-03-06
Pass,2023-07-20
Pass,2022-02-09
Pass,2023-06-30
Pass,2023-03-28
Pass,2023-11-16
Pass,2022-11-07
Pass,2023-02-21
Pass,2022-06-27
Pass,2023-06-08
Pass,2022-08-09
Pass,2023-02-28
Pass,2023-09-12
Pass,2022-03-04
Pass,2023-02-16
Pass,2022-11-30
Pass,2023-01-17
Pass,2023-11-29
Pass,2022-05-20
Pass,2023-04-14
Pass,2023-08-02
Pass,2022-10-03
Pass,2023-02-28
Pass,2023-08-02
Pass,2022-05-02
Pass,2023-01-06
Pass,2023-08-15
Pass,2022-07-28
Pass,2023-02-14
Pass,2023-07-06
Pass,2022-07-15
Pass,2023-02-28
Pass,2023-07-19
